YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours),ENERGY SHARE
2020,WY,Total Electric Power Industry,Gas,1764384,0.0420375642541562
2020,WY,Total Electric Power Industry,Hydroelectric,1085998,0.0258745889244547
2020,WY,Total Electric Power Industry,Nuclear,0,0
2020,WY,Total Electric Power Industry,Oil,44734,0.00106581583110333
2020,WY,Total Electric Power Industry,Other,0,0
2020,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,165364,0.00393990184411346
2020,WY,Total Electric Power Industry,Total,42010989,1.00093837252443
2020,WY,Total Electric Power Industry,Wind,5512635,0.131342013995939
2021,AK,Total Electric Power Industry,Coal,752894,0.1141113554738
2021,AK,Total Electric Power Industry,Gas,3085396,0.467633849829381
2021,AK,Total Electric Power Industry,Hydroelectric,1688900,0.255975832268157
2021,AK,Total Electric Power Industry,Nuclear,0,0
2021,AK,Total Electric Power Industry,Oil,902486,0.136784063568216
2021,AK,Total Electric Power Industry,Other,38071,0.00577017935359168
2021,AK,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2021,AK,Total Electric Power Industry,Total,6595818,0.999686187482556
2021,AK,Total Electric Power Industry,Wind,132212,0.0200385320242984
2021,AL,Total Electric Power Industry,Coal,26900909,0.188469726297118
2021,AL,Total Electric Power Industry,Gas,54447940,0.381466230350873
2021,AL,Total Electric Power Industry,Hydroelectric,11520809,0.0807156263363208
2021,AL,Total Electric Power Industry,Nuclear,46036489,0.322534992461045
2021,AL,Total Electric Power Industry,Oil,21915,0.000153538084969595
2021,AL,Total Electric Power Industry,Other,3311245,0.0231988234617908
2021,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,493995,0.00346096492286356
2021,AL,Total Electric Power Industry,Total,142733330,1.00000009808502
2021,AL,Total Electric Power Industry,Wind,0,0
2021,AR,Total Electric Power Industry,Coal,21418877,0.350575781758898
2021,AR,Total Electric Power Industry,Gas,20629134,0.337649577942815
2021,AR,Total Electric Power Industry,Hydroelectric,4112385,0.0673099054758364
2021,AR,Total Electric Power Industry,Nuclear,13555684,0.221874121391919
2021,AR,Total Electric Power Industry,Oil,55532,0.000908926005440675
2021,AR,Total Electric Power Industry,Other,858604,0.0140532936680722
2021,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,462281,0.00756643417707125
2021,AR,Total Electric Power Industry,Total,61100068,1.00006195957995
2021,AR,Total Electric Power Industry,Wind,0,0
2021,AZ,Total Electric Power Industry,Coal,14300572,0.131670968221967
2021,AZ,Total Electric Power Industry,Gas,48053133,0.442444018897214
2021,AZ,Total Electric Power Industry,Hydroelectric,6063749,0.0558313123338693
2021,AZ,Total Electric Power Industry,Nuclear,31629862,0.291228529478906
2021,AZ,Total Electric Power Industry,Oil,43534,0.000400834591132098
2021,AZ,Total Electric Power Industry,Other,210116,0.00193462031860872
2021,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,6710877,0.0617896733227546
2021,AZ,Total Electric Power Industry,Total,108604620,0.999965278925824
2021,AZ,Total Electric Power Industry,Wind,1600319,0.0147347639097241
2021,CA,Total Electric Power Industry,Coal,294154,0.00149409917833129
2021,CA,Total Electric Power Industry,Gas,98796012,0.501815512798087
2021,CA,Total Electric Power Industry,Hydroelectric,14360146,0.0729396246160766
2021,CA,Total Electric Power Industry,Nuclear,16477366,0.0836936400717446
2021,CA,Total Electric Power Industry,Oil,76998,0.000391096665464868
2021,CA,Total Electric Power Industry,Other,16543606,0.0840300935266447
2021,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,34863922,0.177084646863909
2021,CA,Total Electric Power Industry,Total,197165106,1.00146257698417
2021,CA,Total Electric Power Industry,Wind,15177006,0.07708870929557
2021,CO,Total Electric Power Industry,Coal,23602042,0.415448141089824
2021,CO,Total Electric Power Industry,Gas,14566225,0.256397776893462
2021,CO,Total Electric Power Industry,Hydroelectric,1562810,0.0275089125498797
2021,CO,Total Electric Power Industry,Nuclear,0,0
2021,CO,Total Electric Power Industry,Oil,27809,0.000489499906642269
2021,CO,Total Electric Power Industry,Other,169082,0.00297621716763955
2021,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,1729948,0.0304509110178712
2021,CO,Total Electric Power Industry,Total,56838472,1.00048281986728
2021,CO,Total Electric Power Industry,Wind,15125697,0.266245721507399
2021,CT,Total Electric Power Industry,Coal,244647,0.00558626504052946
2021,CT,Total Electric Power Industry,Gas,24488902,0.559179132070093
2021,CT,Total Electric Power Industry,Hydroelectric,478004,0.0109147344313776
2021,CT,Total Electric Power Industry,Nuclear,17216509,0.393121445783765
2021,CT,Total Electric Power Industry,Oil,45950,0.00104922144400842
2021,CT,Total Electric Power Industry,Other,756854,0.0172819901367476
2021,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,265188,0.00605529785187608
2021,CT,Total Electric Power Industry,Total,44079943,1.00652059730727
2021,CT,Total Electric Power Industry,Wind,12758,0.000291315934334265
2021,DC,Total Electric Power Industry,Coal,0,0
2021,DC,Total Electric Power Industry,Gas,137072,0.649321057979493
2021,DC,Total Electric Power Industry,Hydroelectric,0,0
2021,DC,Total Electric Power Industry,Nuclear,0,0
2021,DC,Total Electric Power Industry,Oil,38,0.000180009047823193
2021,DC,Total Electric Power Industry,Other,55721,0.263954846151478
2021,DC,Total Electric Power Industry,Solar Thermal and Photovoltaic,18269,0.0865417182811031
2021,DC,Total Electric Power Industry,Total,211101,1.0000023685401
2021,DC,Total Electric Power Industry,Wind,0,0
2021,DE,Total Electric Power Industry,Coal,276729,0.0642789623670669
2021,DE,Total Electric Power Industry,Gas,3876026,0.900328225042452
2021,DE,Total Electric Power Industry,Hydroelectric,0,0
2021,DE,Total Electric Power Industry,Nuclear,0,0
2021,DE,Total Electric Power Industry,Oil,16747,0.00389001435614363
2021,DE,Total Electric Power Industry,Other,73648,0.017107050653924
2021,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,57126,0.0132692995825557
2021,DE,Total Electric Power Industry,Total,4305126,1.00000011614063
2021,DE,Total Electric Power Industry,Wind,4849,0.0011263318572246
2021,FL,Total Electric Power Industry,Coal,18384804,0.074565704791402
2021,FL,Total Electric Power Industry,Gas,182619987,0.740676269360917
2021,FL,Total Electric Power Industry,Hydroelectric,251607,0.00102047611089301
2021,FL,Total Electric Power Industry,Nuclear,29514894,0.119707497178296
2021,FL,Total Electric Power Industry,Oil,1162018,0.00471295158492282
2021,FL,Total Electric Power Industry,Other,4227877,0.0171475653630225
2021,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,9048715,0.0367000818410428
2021,FL,Total Electric Power Industry,Total,247906982,1.0054694537695
2021,FL,Total Electric Power Industry,Wind,0,0
2021,GA,Total Electric Power Industry,Coal,19076184,0.153640647182191
2021,GA,Total Electric Power Industry,Gas,56673115,0.456448421048503
2021,GA,Total Electric Power Industry,Hydroelectric,3527315,0.0284091912415737
2021,GA,Total Electric Power Industry,Nuclear,33951976,0.273451103520191
2021,GA,Total Electric Power Industry,Oil,179031,0.00144192563385186
2021,GA,Total Electric Power Industry,Other,5845585,0.0470806667915609
2021,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,4868365,0.0392100825468619
2021,GA,Total Electric Power Industry,Total,124200528,1.00031796203527
2021,GA,Total Electric Power Industry,Wind,0,0
2021,HI,Total Electric Power Industry,Coal,1084555,0.119388916063611
2021,HI,Total Electric Power Industry,Gas,0,0
2021,HI,Total Electric Power Industry,Hydroelectric,114971,0.0126561244646416
2021,HI,Total Electric Power Industry,Nuclear,0,0
2021,HI,Total Electric Power Industry,Oil,6155207,0.677571438864004
2021,HI,Total Electric Power Industry,Other,466388,0.0513404647851656
2021,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,507234,0.0558368339555021
2021,HI,Total Electric Power Industry,Total,9182191,1.01078491231799
2021,HI,Total Electric Power Industry,Wind,657891,0.0724213095490823
2021,IA,Total Electric Power Industry,Coal,22106594,0.328932683635582
2021,IA,Total Electric Power Industry,Gas,6463644,0.0961750944982763
2021,IA,Total Electric Power Industry,Hydroelectric,980071,0.0145828608506316
2021,IA,Total Electric Power Industry,Nuclear,0,0
2021,IA,Total Electric Power Industry,Oil,132112,0.00196574627011579
2021,IA,Total Electric Power Industry,Other,201483,0.00299794459051213
2021,IA,Total Electric Power Industry,Solar Thermal and Photovoltaic,224906,0.00334646459539376
2021,IA,Total Electric Power Industry,Total,67207008,0.999999434583094
2021,IA,Total Electric Power Industry,Wind,37098274,0.551999770976394
2021,ID,Total Electric Power Industry,Coal,16115,0.000958911290857639
2021,ID,Total Electric Power Industry,Gas,4935454,0.293680581204375
2021,ID,Total Electric Power Industry,Hydroelectric,7995217,0.475749541058451
2021,ID,Total Electric Power Industry,Nuclear,0,0
2021,ID,Total Electric Power Industry,Oil,152,9.04464884954149E-06
2021,ID,Total Electric Power Industry,Other,582548,0.0346640927500178
2021,ID,Total Electric Power Industry,Solar Thermal and Photovoltaic,564869,0.0336121167828398
2021,ID,Total Electric Power Industry,Total,16836473,1.00184201414333
2021,ID,Total Electric Power Industry,Wind,2680206,0.159483698121278
2021,IL,Total Electric Power Industry,Coal,43298080,0.238537585170612
2021,IL,Total Electric Power Industry,Gas,20906114,0.11517586804915
2021,IL,Total Electric Power Industry,Hydroelectric,128565,0.000708289712556764
2021,IL,Total Electric Power Industry,Nuclear,96994458,0.534361426332354
2021,IL,Total Electric Power Industry,Oil,53970,0.000297331278238156
2021,IL,Total Electric Power Industry,Other,364454,0.0020078483171949
2021,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,513112,0.00282683429385467
2021,IL,Total Electric Power Industry,Total,181637574,1.00067689556231
2021,IL,Total Electric Power Industry,Wind,19133088,0.105407921283734
2021,IN,Total Electric Power Industry,Coal,54447943,0.579726107768681
2021,IN,Total Electric Power Industry,Gas,29853913,0.317864951944187
2021,IN,Total Electric Power Industry,Hydroelectric,387030,0.0041208424621241
2021,IN,Total Electric Power Industry,Nuclear,0,0
2021,IN,Total Electric Power Industry,Oil,127812,0.00136085863310081
2021,IN,Total Electric Power Industry,Other,428995,0.00456765835216632
2021,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,572757,0.00609834215972616
2021,IN,Total Electric Power Industry,Total,94164796,1.0026051980313
2021,IN,Total Electric Power Industry,Wind,7856985,0.0836560406487149
2021,KS,Total Electric Power Industry,Coal,19396169,0.3425177567624
2021,KS,Total Electric Power Industry,Gas,2662209,0.0470120596862541
2021,KS,Total Electric Power Industry,Hydroelectric,29947,0.000528835321127775
2021,KS,Total Electric Power Industry,Nuclear,8574732,0.151421549764738
2021,KS,Total Electric Power Industry,Oil,149201,0.00263474667738288
2021,KS,Total Electric Power Industry,Other,58715,0.00103685063211732
2021,KS,Total Electric Power Industry,Solar Thermal and Photovoltaic,61058,0.00107822576676861
2021,KS,Total Electric Power Industry,Total,56630703,1.00004394452522
2021,KS,Total Electric Power Industry,Wind,25693695,0.453726030863996
2021,KY,Total Electric Power Industry,Coal,49862729,0.713617407739586
2021,KY,Total Electric Power Industry,Gas,14571980,0.208548926257789
2021,KY,Total Electric Power Industry,Hydroelectric,4876457,0.069790095189005
2021,KY,Total Electric Power Industry,Nuclear,0,0
2021,KY,Total Electric Power Industry,Oil,66090,0.00094585626224969
2021,KY,Total Electric Power Industry,Other,414736,0.00593555216795866
2021,KY,Total Electric Power Industry,Solar Thermal and Photovoltaic,45989,0.000658177994319882
2021,KY,Total Electric Power Industry,Total,69908411,1.00050398438909
2021,KY,Total Electric Power Industry,Wind,0,0
2021,LA,Total Electric Power Industry,Coal,7872951,0.0799769927321763
2021,LA,Total Electric Power Industry,Gas,65752106,0.667939595164163
2021,LA,Total Electric Power Industry,Hydroelectric,1109178,0.0112675311766439
2021,LA,Total Electric Power Industry,Nuclear,17248674,0.175219822292515
2021,LA,Total Electric Power Industry,Oil,3895714,0.0395744226357611
2021,LA,Total Electric Power Industry,Other,2140067,0.0217397673255391
2021,LA,Total Electric Power Industry,Solar Thermal and Photovoltaic,146393,0.00148712622459374
2021,LA,Total Electric Power Industry,Total,98715313,1.00279474244861
2021,LA,Total Electric Power Industry,Wind,0,0
2021,MA,Total Electric Power Industry,Coal,0,0
2021,MA,Total Electric Power Industry,Gas,15009932,0.789360051442738
2021,MA,Total Electric Power Industry,Hydroelectric,693267,0.036458344700266
2021,MA,Total Electric Power Industry,Nuclear,0,0
2021,MA,Total Electric Power Industry,Oil,81147,0.00426745438249979
2021,MA,Total Electric Power Industry,Other,972911,0.0511645940174283
2021,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,1587405,0.083480331054162
2021,MA,Total Electric Power Industry,Total,19477347,1.02429775363993
2021,MA,Total Electric Power Industry,Wind,208626,0.0109714707629783
2021,MD,Total Electric Power Industry,Coal,5173979,0.135989048500426
2021,MD,Total Electric Power Industry,Gas,13977171,0.367365655140414
2021,MD,Total Electric Power Industry,Hydroelectric,2117149,0.0556455830307057
2021,MD,Total Electric Power Industry,Nuclear,14993633,0.394081592761505
2021,MD,Total Electric Power Industry,Oil,72669,0.00190997840645998
2021,MD,Total Electric Power Industry,Other,374836,0.00985191300229582
2021,MD,Total Electric Power Industry,Solar Thermal and Photovoltaic,632049,0.0166123098133265
2021,MD,Total Electric Power Industry,Total,38235137,1.00494414451884
2021,MD,Total Electric Power Industry,Wind,517431,0.0135997748260331
2021,ME,Total Electric Power Industry,Coal,49996,0.00464024073267467
2021,ME,Total Electric Power Industry,Gas,3347672,0.31070493587556
2021,ME,Total Electric Power Industry,Hydroelectric,2540905,0.235827083743834
2021,ME,Total Electric Power Industry,Nuclear,0,0
2021,ME,Total Electric Power Industry,Oil,31605,0.00293333083359035
2021,ME,Total Electric Power Industry,Other,1968793,0.182728087703112
2021,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,157564,0.0146238677254811
2021,ME,Total Electric Power Industry,Total,10908150,1.01240983174904
2021,ME,Total Electric Power Industry,Wind,2544197,0.236132621636705
2021,MI,Total Electric Power Industry,Coal,37053903,0.320975234704335
2021,MI,Total Electric Power Industry,Gas,31714472,0.274723018887485
2021,MI,Total Electric Power Industry,Hydroelectric,624618,0.00541068262500045
2021,MI,Total Electric Power Industry,Nuclear,34338319,0.297451796113821
2021,MI,Total Electric Power Industry,Oil,1149522,0.00995760402751084
2021,MI,Total Electric Power Industry,Other,2368596,0.0205176943713527
2021,MI,Total Electric Power Industry,Solar Thermal and Photovoltaic,423805,0.00367116277450908
2021,MI,Total Electric Power Industry,Total,115513130,1.00061939529507
2021,MI,Total Electric Power Industry,Wind,7696887,0.0666734112009129
2021,MN,Total Electric Power Industry,Coal,15764275,0.26701386558456
2021,MN,Total Electric Power Industry,Gas,12790625,0.216646450565758
2021,MN,Total Electric Power Industry,Hydroelectric,679125,0.0115029578883339
2021,MN,Total Electric Power Industry,Nuclear,14122771,0.239210219149027
2021,MN,Total Electric Power Industry,Oil,105131,0.00178069937899272
2021,MN,Total Electric Power Industry,Other,1255842,0.0212713383256411
2021,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,1893473,0.0320714745911242
2021,MN,Total Electric Power Industry,Total,59195769,1.00265258674698
